시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
전라북도 전주완산구 효자동1가,654,654,0,제일효자타운,59.95,202312,30,"15,700",6,1993,거마평로 109,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,133,133,0,주공3,45.72,202312,7,"14,900",2,1984,용머리로 194,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,133,133,0,주공3,45.85,202312,14,"13,000",4,1984,용머리로 194,,20231215,직거래,-
전라북도 전주완산구 효자동1가,133,133,0,주공3,45.72,202312,28,"18,000",5,1984,용머리로 194,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,133,133,0,주공3,54.12,202312,28,"14,300",2,1984,용머리로 194,20231228, ,직거래,-
전라북도 전주완산구 효자동1가,133,133,0,주공3,54.12,202312,28,"15,300",2,1984,용머리로 194,,20231228,직거래,-
전라북도 전주완산구 효자동1가,660-1,660,1,한강,59.92,202312,29,"14,600",8,1997,강변로 120,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동1가,431,431,0,효자동미송아파트,84.5747,202312,6,"13,500",4,2002,거마평로 189-11,,20231208,직거래,-
전라북도 전주완산구 효자동2가,122,122,0,더샵2차,145.4071,202312,14,"64,000",7,2007,봉곡로 140,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,122,122,0,더샵2차,145.4071,202312,28,"62,000",2,2007,봉곡로 140,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,100-1,100,1,더샵효자아파트,179.0753,202312,3,"67,000",1,2005,세내로 239,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,100-1,100,1,더샵효자아파트,179.0753,202312,3,"67,000",1,2005,세내로 239,20231205, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,100-1,100,1,더샵효자아파트,101.9437,202312,14,"45,900",7,2005,세내로 239,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,100-1,100,1,더샵효자아파트,125.9471,202312,26,"49,800",15,2005,세내로 239,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1193-1,1193,1,데시앙아이린,74.87,202312,9,"29,900",6,2009,소태정로 1,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1193-1,1193,1,데시앙아이린,84.95,202312,12,"31,500",4,2009,소태정로 1,,20231221,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.73,202312,8,"40,900",10,2013,우전로 180,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.73,202312,12,"40,000",20,2013,우전로 180,,20231228,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동2가,1315-1,1315,1,세븐팰리스 데시앙,84.73,202312,15,"38,600",7,2013,우전로 180,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1314-1,1314,1,아르팰리스휴먼시아,84.97,202312,6,"32,350",1,2010,호암로 41,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1314-1,1314,1,아르팰리스휴먼시아,84.68,202312,14,"33,500",2,2010,호암로 41,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1314-1,1314,1,아르팰리스휴먼시아,74.74,202312,23,"31,200",11,2010,호암로 41,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1314-1,1314,1,아르팰리스휴먼시아,84.97,202312,27,"35,200",3,2010,호암로 41,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1314-1,1314,1,아르팰리스휴먼시아,74.74,202312,29,"33,000",7,2010,호암로 41,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1314-1,1314,1,아르팰리스휴먼시아,74.92,202312,30,"32,800",5,2010,호암로 41,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1157-4,1157,4,전주효자SKLeadersVIEW,84.97,202312,13,"37,000",8,2016,홍산1길 7,,20231213,직거래,-
전라북도 전주완산구 효자동2가,1157-4,1157,4,전주효자SKLeadersVIEW,84.97,202312,15,"37,500",19,2016,홍산1길 7,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1383,1383,0,전주효천대방노블랜드에코파크,117.3676,202312,18,"90,000",24,2020,효천중앙로 20,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1383,1383,0,전주효천대방노블랜드에코파크,107.6462,202312,28,"78,500",20,2020,효천중앙로 20,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1363,1363,0,전주효천우미린더퍼스트,84.9886,202312,4,"50,000",7,2019,효천중앙로 11,, ,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동2가,1363,1363,0,전주효천우미린더퍼스트,84.9331,202312,17,"52,000",21,2019,효천중앙로 11,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1364,1364,0,전주효천우미린더프레스티지,84.9331,202312,9,"52,000",10,2020,홍산로 77,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1364,1364,0,전주효천우미린더프레스티지,84.9886,202312,14,"51,450",9,2020,홍산로 77,, ,중개거래,"전북 김제시, 전북 전주완산구"
전라북도 전주완산구 효자동2가,1364,1364,0,전주효천우미린더프레스티지,84.9914,202312,19,"49,000",18,2020,홍산로 77,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1364,1364,0,전주효천우미린더프레스티지,84.9886,202312,29,"53,000",14,2020,홍산로 77,, ,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동2가,70,70,0,효자동1차엘드수목토,84.8386,202312,1,"31,800",16,2005,세내로 241,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,70,70,0,효자동1차엘드수목토,84.8386,202312,14,"31,900",15,2005,세내로 241,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동2가,1354,1354,0,효자이지움,84.792,202312,1,"33,000",14,2015,세내로 185,,20231211,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1473-5,1473,5,서곡대림,59.93,202312,2,"14,300",11,1999,서곡로 11,,20240104,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1473-5,1473,5,서곡대림,59.93,202312,10,"13,200",11,1999,서곡로 11,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1483-2,1483,2,서곡두산,84.9,202312,20,"24,300",13,1999,서곡로 22,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1473-1,1473,1,서곡엘지,100.49,202312,6,"30,500",14,1999,세내로 559,, ,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동3가,1482-1,1482,1,서곡주공,59.89,202312,19,"13,800",13,2000,서곡로 8,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1482-1,1482,1,서곡주공,59.89,202312,22,"13,300",15,2000,서곡로 8,,20231222,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1482-1,1482,1,서곡주공,59.89,202312,26,"15,000",18,2000,서곡로 8,,20231226,직거래,-
전라북도 전주완산구 효자동3가,1473-2,1473,2,서곡현대,134.79,202312,1,"33,000",11,1999,세내로 545,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1473-2,1473,2,서곡현대,99.98,202312,16,"30,800",15,1999,세내로 545,, ,직거래,-
전라북도 전주완산구 효자동3가,1528-1,1528,1,서부신시가지골든시티,49.859,202312,4,"14,000",14,2014,홍산4길 6,,20231212,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1540-1,1540,1,서부신시가지코아루해피트리,69.8356,202312,8,"34,000",22,2018,세내로 303,,20240105,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1483-1,1483,1,청솔,54.78,202312,12,"10,600",9,2001,서곡로 34,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1483-1,1483,1,청솔,54.78,202312,21,"9,700",12,2001,서곡로 34,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1483-1,1483,1,청솔,54.78,202312,27,"10,600",13,2001,서곡로 34,,20240102,중개거래,"전북 전주덕진구, 전북 전주완산구"
전라북도 전주완산구 효자동3가,1526-2,1526,2,코오롱스카이타워,84.1884,202312,11,"42,000",4,2015,홍산북로 83,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1526-2,1526,2,코오롱스카이타워,84.1884,202312,20,"42,800",18,2015,홍산북로 83,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1524-1,1524,1,현대아이파크,101.853,202312,22,"57,000",7,2007,홍산로 390,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1524-2,1524,2,호반베르디움,84.9164,202312,12,"38,000",14,2007,유연로 217,, ,중개거래,전북 전주완산구
전라북도 전주완산구 효자동3가,1540-3,1540,3,힐스테이트효자동,43.8937,202312,18,"23,800",40,2017,세내로 291,, ,중개거래,전북 전주완산구
전라북도 정읍시 북면 화해리,4-35,4,35,사원,43.66,202312,26,"1,700",5,1991,정읍북로 631-26,,20231226,직거래,-
전라북도 정읍시 북면 화해리,4,4,0,성원3차,59.97,202312,18,"5,000",1,1996,정읍북로 631-26,, ,중개거래,전북 정읍시
전라북도 정읍시 상동,183-11,183,11,대우드림채,84.905,202312,15,"20,500",3,2003,학산로 103-4,, ,중개거래,전북 정읍시
전라북도 정읍시 상동,215,215,0,명진로얄,71.87,202312,9,"7,000",1,1989,충정로 50-1,, ,중개거래,전북 정읍시
전라북도 정읍시 상동,974,974,0,상동3차JK힐스타운,83.95,202312,22,"25,000",9,2017,상동중앙로 88,,20231228,직거래,-
전라북도 정읍시 상동,966,966,0,신성정읍미소지움,84.9608,202312,7,"29,000",10,2009,상동중앙로 41,,20231214,중개거래,전북 정읍시
전라북도 정읍시 상동,975,975,0,오투그란데,84.9461,202312,20,"30,000",8,2020,상신경1길 38,20231227, ,직거래,-
전라북도 정읍시 상동,975,975,0,오투그란데,84.9461,202312,20,"36,500",8,2020,상신경1길 38,,20240105,직거래,-
전라북도 정읍시 상동,82,82,0,우미타운,59.88,202312,2,"11,500",6,1997,학산로 95,, ,중개거래,전북 정읍시
전라북도 정읍시 상동,82,82,0,우미타운,59.88,202312,15,"9,000",2,1997,학산로 95,,20231222,중개거래,전북 정읍시
전라북도 정읍시 상동,970,970,0,정읍상동대광로제비앙,84.0681,202312,4,"30,000",5,2014,학산로 89-11,, ,중개거래,전북 정읍시
전라북도 정읍시 상동,970,970,0,정읍상동대광로제비앙,84.0681,202312,8,"30,500",12,2014,학산로 89-11,, ,직거래,-
전라북도 정읍시 상동,110,110,0,현대,84.945,202312,13,"15,400",10,1991,하신경9길 14-21,, ,중개거래,전북 정읍시
전라북도 정읍시 상동,146-1,146,1,현대3차,84.33,202312,6,"19,200",8,1995,상동중앙로 62-16,, ,중개거래,전북 정읍시
전라북도 정읍시 상평동,Apr-97,97,4,신흥장미2,59.95,202312,26,"7,700",5,1994,용흥2길 14,,20240103,중개거래,전북 정읍시
전라북도 정읍시 상평동,102-7,102,7,장미,59.94,202312,30,"5,200",4,1992,용흥1길 15-25,, ,중개거래,전북 정읍시
전라북도 정읍시 수성동,952-1,952,1,부영1차,49.896,202312,11,"7,500",9,2000,수성택지2길 17,, ,중개거래,전북 정읍시
전라북도 정읍시 수성동,952-1,952,1,부영1차,59.933,202312,11,"10,200",6,2000,수성택지2길 17,,20231221,중개거래,전북 정읍시
전라북도 정읍시 수성동,952-1,952,1,부영1차,84.99,202312,13,"20,200",10,2000,수성택지2길 17,, ,중개거래,전북 정읍시
전라북도 정읍시 수성동,952-1,952,1,부영1차,84.99,202312,19,"18,000",4,2000,수성택지2길 17,,20240105,중개거래,전북 정읍시
전라북도 정읍시 수성동,952-1,952,1,부영1차,59.933,202312,23,"10,700",7,2000,수성택지2길 17,, ,중개거래,전북 정읍시
전라북도 정읍시 수성동,952-1,952,1,부영1차,49.896,202312,29,"7,600",10,2000,수성택지2길 17,,20240104,중개거래,전북 정읍시
전라북도 정읍시 수성동,1027,1027,0,부영2차,58.779,202312,1,"8,900",14,2000,샘골로 158,,20231215,중개거래,전북 정읍시
전라북도 정읍시 수성동,1027,1027,0,부영2차,48.866,202312,7,"8,100",15,2000,샘골로 158,,20231208,중개거래,전북 정읍시
전라북도 정읍시 수성동,1027,1027,0,부영2차,48.866,202312,14,"7,200",8,2000,샘골로 158,,20240102,중개거래,전북 정읍시
전라북도 정읍시 수성동,1027,1027,0,부영2차,48.866,202312,14,"7,500",10,2000,샘골로 158,,20231220,중개거래,전북 정읍시
전라북도 정읍시 수성동,1027,1027,0,부영2차,48.866,202312,27,"7,000",3,2000,샘골로 158,, ,중개거래,전북 정읍시
전라북도 정읍시 수성동,917,917,0,수성주공3단지,59.98,202312,2,"8,500",15,1996,수성3로 9,,20240105,중개거래,전북 정읍시
전라북도 정읍시 수성동,917,917,0,수성주공3단지,59.98,202312,17,"7,800",4,1996,수성3로 9,,20231229,중개거래,전북 정읍시
전라북도 정읍시 수성동,918-4,918,4,제일타운,59.8,202312,5,"9,000",14,1995,수성3로 26,, ,중개거래,전북 정읍시
전라북도 정읍시 시기동,194-7,194,7,삼화그린,84.6,202312,22,"22,000",19,1996,대흥3길 21-13,, ,중개거래,전북 정읍시
전라북도 정읍시 시기동,100,100,0,센트럴카운티,84.3979,202312,11,"29,000",10,2006,시기1길 22,,20240108,직거래,-
전라북도 정읍시 시기동,13,13,0,시기주공,46.68,202312,1,"8,500",2,1988,천변로 350,,20231213,중개거래,전북 정읍시
전라북도 정읍시 시기동,13,13,0,시기주공,39.69,202312,1,"7,450",1,1988,천변로 350,,20231222,중개거래,전북 정읍시
전라북도 정읍시 시기동,13,13,0,시기주공,39.69,202312,8,"7,000",5,1988,천변로 350,, ,중개거래,전북 정읍시
전라북도 정읍시 시기동,13,13,0,시기주공,46.68,202312,19,"8,400",2,1988,천변로 350,,20231222,중개거래,전북 정읍시
전라북도 정읍시 시기동,13,13,0,시기주공,39.69,202312,27,"7,200",5,1988,천변로 350,,20240108,중개거래,전북 정읍시
전라북도 정읍시 시기동,13,13,0,시기주공,47.01,202312,29,"7,950",5,1988,천변로 350,,20231229,중개거래,전북 정읍시
전라북도 정읍시 시기동,1012,1012,0,양우내안애,59.9726,202312,13,"22,300",11,2014,천변로 394-16,,20231221,중개거래,전북 정읍시
전라북도 정읍시 시기동,1012,1012,0,양우내안애,59.9856,202312,13,"22,300",6,2014,천변로 394-16,,20231221,중개거래,전북 정읍시
전라북도 정읍시 시기동,1022,1022,0,영무예다음,77.726,202312,6,"32,000",5,2019,시기4길 42,, ,중개거래,전북 정읍시
전라북도 정읍시 시기동,1022,1022,0,영무예다음,77.726,202312,23,"33,500",8,2019,시기4길 42,, ,중개거래,전북 정읍시
전라북도 정읍시 시기동,523,523,0,유창파크(523),59.97,202312,28,"8,700",15,1995,남산5길 19-9,, ,중개거래,전북 정읍시
전라북도 정읍시 시기동,1021,1021,0,정읍코아루천년가,84.97,202312,22,"29,700",10,2017,정읍남로 1400,,20231222,중개거래,전북 정읍시
